# k[h/Mpc]   P_delta,delta   P_delta,theta   P_theta,theta 
2.6310373609303297   2.7138498194352824e-104    2.5650655179685628e-104   2.569796872775069e-104
2.6518359484668395   4.857881273263667e-106    4.591118955568938e-106   4.605104774621683e-106
2.672798950712904   8.184137194372808e-108    7.723517787963627e-108   7.741395046127786e-108
2.6939276673816166   1.2900563937310473e-109    1.2162660286892165e-109   1.2201667178318976e-109
2.7152234084604316   1.9030870399760513e-111    1.7982125110835474e-111   1.8036083239833223e-111
2.7366874942923696   2.625596778263764e-113    2.4818717499397582e-113   2.4909986081453215e-113
2.758321255657881   3.3836217156481747e-115    3.196313011294916e-115   3.2078877163651303e-115
2.780126033857355   4.0614335903053e-117    3.8464630875815334e-117   3.863136634864934e-117
2.8021031807942824   4.5446260914633734e-119    4.3127265133710233e-119   4.3279597220247854e-119
2.8242540590590726   4.723188882236882e-121    4.463576500016603e-121   4.512375678672434e-121
2.8465800420135343   4.5910384448411457e-123    4.347212996270733e-123   4.3598586363394215e-123
2.869082513876031   4.1361752126565275e-125    3.911666928482531e-125   3.9205498563222175e-125
2.891762869807282   3.4508320350170325e-127    3.266363737686728e-127   3.2737687864932898e-127
2.9146225159968933   2.6689089083837305e-129    2.5266072905055408e-129   2.5364001748430908e-129
2.93766286975052   1.8755790108641807e-131    1.7795119582550533e-131   1.786235849759427e-131
2.9608853595777482   1.254239876713213e-133    1.189943900498947e-133   1.1926643721864883e-133
2.9842914252806585   7.649246850650772e-136    7.178602406760992e-136   7.20489994809222e-136
3.007882518043099   4.301505066256694e-138    4.067791955313917e-138   4.0866269979034373e-138
3.0316601005206567   2.2397818998578387e-140    2.125693089792165e-140   2.1307668160776515e-140
3.0556256469313476   1.0673427585953855e-142    1.0120127487983258e-142   1.0163146947683711e-142
3.0797806431469974   4.664840257225887e-145    4.426132113121331e-145   4.4404715147281355e-145
3.1041265867853998   1.866943323721318e-147    1.7724727971686865e-147   1.7788692648725636e-147
3.1286649873031465   6.853745389133179e-150    6.512446966448158e-150   6.549218283898096e-150
3.1533973660892185   2.2973998717804516e-152    2.177725995423028e-152   2.1789308803630186e-152
3.1783252565593165   7.013040241567479e-155    6.651673255503423e-155   6.703576392647218e-155
3.203450204250927   1.9682449388991212e-157    1.872970070985618e-157   1.889088886505683e-157
3.228773766919153   5.011811957234266e-160    4.77447336765474e-160   4.761519185500864e-160
3.25429751463329   1.1616252349145342e-162    1.1071553726372816e-162   1.1064194255801815e-162
3.2800230298741786   2.453550839100244e-165    2.335321087166408e-165   2.3402436827936913e-165
3.305951907632297   4.662387318148463e-168    4.4338973486225215e-168   4.438844271558133e-168
3.3320857555066845   8.03005960724439e-171    7.64521507790805e-171   7.6625409270450655e-171
3.3584261938045867   1.2521668248579336e-173    1.1898502918121547e-173   1.1916347155644187e-173
3.384974855641929   1.7531729991339586e-176    1.6685511903380947e-176   1.668352268412242e-176
3.411733387044561   2.218673277751915e-179    2.1074566867032422e-179   2.1082246154840938e-179
3.438703447050318   2.5265142467236744e-182    2.4014973067750563e-182   2.4029797993087248e-182
3.465886707811877   2.5712556710803228e-185    2.442335138875902e-185   2.4314560788748468e-185
3.4932848547004403   2.3596978562791455e-188    2.2399362521174222e-188   2.2347331139263267e-188
3.520899586410202   1.9314250023606073e-191    1.8346197597589692e-191   1.8295224765616343e-191
3.548732615063706   1.4037533714478703e-194    1.337059842402932e-194   1.3379175558824902e-194
3.5767856663179725   9.172317864399153e-198    8.727598205709238e-198   8.720710158028393e-198
3.605060479471497   5.2716816301500694e-201    5.0297041126621035e-201   5.031025733479005e-201
3.633558807572086   2.7061714334410468e-204    2.584617935268643e-204   2.57638348171548e-204
3.662282417525546   1.2430605363734746e-207    1.1845101322040024e-207   1.1820263848538751e-207
3.6912330902052344   5.028247757221736e-211    4.774598481924472e-211   4.772537036659626e-211
3.7204126205624726   1.7568451071681602e-214    1.6782013073869563e-214   1.6760391774231686e-214
3.7498228177378405   5.620897119440016e-218    5.352047465383046e-218   5.342672360406625e-218
3.7794655051733184   1.5481106101580181e-221    1.4748542897357786e-221   1.4746571742880997e-221
3.809342520725378   3.749407175868685e-225    3.5717585260602665e-225   3.576392490698428e-225
3.8394557167789074   7.919935168020623e-229    7.575282325804786e-229   7.573807529649988e-229
3.869806960362063   1.4722156024672652e-232    1.3999942527763186e-232   1.4005796532355079e-232
3.900398133262027   2.384523714620726e-236    2.2763144880729777e-236   2.2659179156731957e-236
3.9312311321416793   3.307172628198363e-240    3.147947104660572e-240   3.1443437696285196e-240
3.9623078686571915   4.114761482701397e-244    3.918493509184621e-244   3.8985420014336126e-244
3.9936302695765558   4.3712284826279255e-248    4.168219849182301e-248   4.168288068459935e-248
4.025200276899018   3.962705590277193e-252    3.7800494209317544e-252   3.7697737911997005e-252
4.057019847975525   3.131004816205545e-256    2.9922508975275005e-256   2.983243205091642e-256
4.089090955630051   2.1291241464144708e-260    2.027000629652337e-260   2.023320877186571e-260
4.121415588281923   1.2388294904419446e-264    1.1838833965135584e-264   1.1793613076840176e-264
4.1539957500690985   6.191177715872904e-269    5.9079153367963494e-269   5.888020420300469e-269
4.186833460972433   2.6338429580213847e-273    2.5147252644295334e-273   2.5085818216206502e-273
4.219930756940907   9.552374297579254e-278    9.153144794292138e-278   9.100163295661968e-278
4.253289690017862   2.951950537032502e-282    2.813618660292138e-282   2.8035062219248945e-282
4.2869123284682376   7.744687647424917e-287    7.396221580202647e-287   7.377236776926447e-287
4.320800756906769   1.7029123364120787e-291    1.626161018278251e-291   1.622675240613358e-291
4.354957076427281   3.1802813478490044e-296    3.0356617267195325e-296   3.0272464478776127e-296
4.38938340473293   4.971420200284359e-301    4.747142034397065e-301   4.734270852034571e-301
4.424081876267504   6.555369234994006e-306    6.253890070188914e-306   6.232272832854999e-306
4.459054642347762   7.2273443808936e-311    6.903897015651e-311   6.8715332999747e-311
4.494303871296816   6.5697847e-316    6.26573627e-316   6.25917804e-316
4.5298317485785695   2.47e-322    1.3e-322   6.4e-323
4.565640476933221   0.0    0.0   0.0
4.601732276513806   0.0    0.0   0.0
4.638109385023892   0.0    0.0   0.0
4.67477405785629   0.0    0.0   0.0
4.711728568232893   0.0    0.0   0.0
4.748975207345617   0.0    0.0   0.0
4.786516284498457   0.0    0.0   0.0
4.8243541272506665   0.0    0.0   0.0
4.862491081561071   0.0    0.0   0.0
4.900929511933486   0.0    0.0   0.0
4.939671801563373   0.0    0.0   0.0
4.978720352485552   0.0    0.0   0.0
5.018077585723151   0.0    0.0   0.0
5.057745941437703   0.0    0.0   0.0
5.097727879080437   0.0    0.0   0.0
5.138025877544765   0.0    0.0   0.0
5.178642435319976   0.0    0.0   0.0
5.219580070646152   0.0    0.0   0.0
5.260841321670261   0.0    0.0   0.0
5.302428746603579   0.0    0.0   0.0
5.344344923880265   0.0    0.0   0.0
5.386592452317231   0.0    0.0   0.0
5.429173951275272   0.0    0.0   0.0
5.472092060821467   0.0    0.0   0.0
5.515349441892859   0.0    0.0   0.0
5.558948776461453   0.0    0.0   0.0
5.602892767700454   0.0    0.0   0.0
5.647184140151923   0.0    0.0   0.0
5.691825639895662   0.0    0.0   0.0
5.736820034719482   0.0    0.0   0.0
5.782170114290806   0.0    0.0   0.0
5.827878690329629   0.0    0.0   0.0
5.873948596782846   0.0    0.0   0.0
5.9203826899999585   0.0    0.0   0.0
5.96718384891018   0.0    0.0   0.0
6.014354975200884   0.0    0.0   0.0
6.061898993497578   0.0    0.0   0.0
6.109818851545188   0.0    0.0   0.0
6.158117520390827   0.0    0.0   0.0
6.2067979945680065   0.0    0.0   0.0
6.255863292282291   0.0    0.0   0.0
6.305316455598438   0.0    0.0   0.0
6.355160550629007   0.0    0.0   0.0
6.405398667724423   0.0    0.0   0.0
6.45603392166464   0.0    0.0   0.0
6.507069451852224   0.0    0.0   0.0
6.558508422506993   0.0    0.0   0.0
6.6103540228622135   0.0    0.0   0.0
6.6626094673623255   0.0    0.0   0.0
6.7152779958622455   0.0    0.0   0.0
6.768362873828233   0.0    0.0   0.0
6.821867392540363   0.0    0.0   0.0
6.875794869296543   0.0    0.0   0.0
6.930148647618255   0.0    0.0   0.0
6.984932097457806   0.0    0.0   0.0
7.040148615407282   0.0    0.0   0.0
7.095801624909135   0.0    0.0   0.0
7.151894576468437   0.0    0.0   0.0
7.208430947866816   0.0    0.0   0.0
7.265414244378087   0.0    0.0   0.0
7.322847998985537   0.0    0.0   0.0
7.380735772601036   0.0    0.0   0.0
7.439081154285776   0.0    0.0   0.0
7.497887761472798   0.0    0.0   0.0
7.5571592401912815   0.0    0.0   0.0
7.6168992652925915   0.0    0.0   0.0
7.677111540678125   0.0    0.0   0.0
7.737799799528954   0.0    0.0   0.0
7.798967804537298   0.0    0.0   0.0
7.860619348139755   0.0    0.0   0.0
7.922758252752518   0.0    0.0   0.0
7.985388371008312   0.0    0.0   0.0
8.048513585995268   0.0    0.0   0.0
8.112137811497684   0.0    0.0   0.0
8.17626499223867   0.0    0.0   0.0
8.240899104124729   0.0    0.0   0.0
8.306044154492282   0.0    0.0   0.0
8.371704182356059   0.0    0.0   0.0
8.437883258659607   0.0    0.0   0.0
8.50458548652764   0.0    0.0   0.0
8.571815001520438   0.0    0.0   0.0
8.639575971890256   0.0    0.0   0.0
8.707872598839769   0.0    0.0   0.0
8.776709116782525   0.0    0.0   0.0
8.8460897936055   0.0    0.0   0.0
8.916018930933719   0.0    0.0   0.0
8.986500864396888   0.0    0.0   0.0
9.057539963898305   0.0    0.0   0.0
9.129140633885736   0.0    0.0   0.0
9.2013073136245   0.0    0.0   0.0
9.274044477472708   0.0    0.0   0.0
9.347356635158675   0.0    0.0   0.0
9.421248332060532   0.0    0.0   0.0
9.49572414948804   0.0    0.0   0.0
9.570788704966585   0.0    0.0   0.0
9.64644665252355   0.0    0.0   0.0
9.722702682976815   0.0    0.0   0.0
9.799561524225593   0.0    0.0   0.0
9.877027941543572   0.0    0.0   0.0
9.955106737874349   0.0    0.0   0.0
10.033802754129232   0.0    0.0   0.0
10.113120869487364   0.0    0.0   0.0
10.193066001698261   0.0    0.0   0.0
10.273643107386635   0.0    0.0   0.0
10.354857182359817   0.0    0.0   0.0
10.43671326191743   0.0    0.0   0.0
10.519216421163593   0.0    0.0   0.0
10.602371775321581   0.0    0.0   0.0
10.68618448005097   0.0    0.0   0.0
10.77065973176729   0.0    0.0   0.0
10.855802767964223   0.0    0.0   0.0
10.941618867538251   0.0    0.0   0.0
11.028113351116072   0.0    0.0   0.0
11.115291581384394   0.0    0.0   0.0
11.203158963422442   0.0    0.0   0.0
11.291720945037097   0.0    0.0   0.0
11.380983017100624   0.0    0.0   0.0
11.470950713891138   0.0    0.0   0.0
11.561629613435745   0.0    0.0   0.0
11.65302533785629   0.0    0.0   0.0
11.745143553718062   0.0    0.0   0.0
11.837989972381042   0.0    0.0   0.0
11.931570350354018   0.0    0.0   0.0
12.025890489651514   0.0    0.0   0.0
12.120956238153488   0.0    0.0   0.0
12.216773489967919   0.0    0.0   0.0
12.313348185796245   0.0    0.0   0.0
12.410686313301703   0.0    0.0   0.0
12.508793907480486   0.0    0.0   0.0
12.607677051036038   0.0    0.0   0.0
12.7073418747561   0.0    0.0   0.0
12.807794557892842   0.0    0.0   0.0
12.909041328545987   0.0    0.0   0.0
13.011088464048937   0.0    0.0   0.0
13.113942291357988   0.0    0.0   0.0
13.21760918744462   0.0    0.0   0.0
13.32209557969077   0.0    0.0   0.0
13.427407946287483   0.0    0.0   0.0
13.53355281663647   0.0    0.0   0.0
13.64053677175494   0.0    0.0   0.0
13.748366444683647   0.0    0.0   0.0
13.857048520898122   0.0    0.0   0.0
13.96658973872319   0.0    0.0   0.0
14.076996889750738   0.0    0.0   0.0
14.18827681926082   0.0    0.0   0.0
14.300436426645977   0.0    0.0   0.0
14.413482665839142   0.0    0.0   0.0
14.527422545744693   0.0    0.0   0.0
14.642263130673028   0.0    0.0   0.0
14.758011540778549   0.0    0.0   0.0
14.874674952501127   0.0    0.0   0.0
14.992260599011038   0.0    0.0   0.0
15.110775770657444   0.0    0.0   0.0
15.230227815420296   0.0    0.0   0.0
15.350624139366072   0.0    0.0   0.0
15.47197220710684   0.0    0.0   0.0
15.594279542263102   0.0    0.0   0.0
15.717553727930262   0.0    0.0   0.0
15.841802407148773   0.0    0.0   0.0
15.967033283378013   0.0    0.0   0.0
16.093254120973903   0.0    0.0   0.0
16.220472745670317   0.0    0.0   0.0
16.348697045064192   0.0    0.0   0.0
16.477934969104695   0.0    0.0   0.0
16.608194530586047   0.0    0.0   0.0
16.73948380564432   0.0    0.0   0.0
16.87181093425817   0.0    0.0   0.0
17.005184120753526   0.0    0.0   0.0
17.139611634312246   0.0    0.0   0.0
17.275101809484845   0.0    0.0   0.0
17.411663046707126   0.0    0.0   0.0
17.54930381282118   0.0    0.0   0.0
17.68803264160022   0.0    0.0   0.0
17.827858134277708   0.0    0.0   0.0
17.96878896008063   0.0    0.0   0.0
18.11083385676699   0.0    0.0   0.0
18.25400163116756   0.0    0.0   0.0
18.39830115973191   0.0    0.0   0.0
18.54374138907876   0.0    0.0   0.0
18.69033133655057   0.0    0.0   0.0
18.838080090772806   0.0    0.0   0.0
18.986996812217303   0.0    0.0   0.0
19.13709073377024   0.0    0.0   0.0
19.288371161304614   0.0    0.0   0.0
19.440847474257172   0.0    0.0   0.0
19.594529126209956   0.0    0.0   0.0
19.74942564547647   0.0    0.0   0.0
19.90554663569228   0.0    0.0   0.0
20.062901776410662   0.0    0.0   0.0
20.221500823702613   0.0    0.0   0.0
20.38135361076173   0.0    0.0   0.0
20.54247004851391   0.0    0.0   0.0
20.704860126231797   0.0    0.0   0.0
20.868533912154145   0.0    0.0   0.0
21.033501554110053   0.0    0.0   0.0
21.199773280148136   0.0    0.0   0.0
21.36735939917056   0.0    0.0   0.0
21.536270301572404   0.0    0.0   0.0
21.706516459885716   0.0    0.0   0.0
21.878108429428856   0.0    0.0   0.0
22.051056848960926   0.0    0.0   0.0
22.225372441341374   0.0    0.0   0.0
22.40106601419483   0.0    0.0   0.0
22.578148460581193   0.0    0.0   0.0
22.75663075967088   0.0    0.0   0.0
22.936523977425754   0.0    0.0   0.0
23.11783926728506   0.0    0.0   0.0
23.300587870856987   0.0    0.0   0.0
23.484781118615654   0.0    0.0   0.0
23.6704304306036   0.0    0.0   0.0
23.857547317139826   0.0    0.0   0.0
24.046143379533444   0.0    0.0   0.0
24.236230310803   0.0    0.0   0.0
24.427819896401285   0.0    0.0   0.0
24.620924014946276   0.0    0.0   0.0
24.81555463895746   0.0    0.0   0.0
25.011723835598172   0.0    0.0   0.0
25.20944376742375   0.0    0.0   0.0
25.408726693135637   0.0    0.0   0.0
25.609584968341416   0.0    0.0   0.0
25.812031046320904   0.0    0.0   0.0
26.016077478798085   0.0    0.0   0.0
26.221736916719586   0.0    0.0   0.0
26.42902211103886   0.0    0.0   0.0
26.637945913506808   0.0    0.0   0.0
26.84852127746856   0.0    0.0   0.0
27.060761258666634   0.0    0.0   0.0
27.27467901605034   0.0    0.0   0.0
27.490287812591742   0.0    0.0   0.0
27.707601016107734   0.0    0.0   0.0
27.92663210008916   0.0    0.0   0.0
28.14739464453597   0.0    0.0   0.0
28.36990233679925   0.0    0.0   0.0
28.59416897242981   0.0    0.0   0.0
28.820208456033544   0.0    0.0   0.0
29.048034802133515   0.0    0.0   0.0
29.277662136038845   0.0    0.0   0.0
29.50910469472056   0.0    0.0   0.0
29.742376827694056   0.0    0.0   0.0
29.977492997909106   0.0    0.0   0.0
30.21446778264635   0.0    0.0   0.0
30.45331587442115   0.0    0.0   0.0
30.69405208189453   0.0    0.0   0.0
30.936691330791295   0.0    0.0   0.0
31.18124866482548   0.0    0.0   0.0
31.427739246633056   0.0    0.0   0.0
31.676178358711862   0.0    0.0   0.0
31.92658140436941   0.0    0.0   0.0
32.1789639086777   0.0    0.0   0.0
32.43334151943583   0.0    0.0   0.0
32.68973000814014   0.0    0.0   0.0
32.94814527096209   0.0    0.0   0.0
33.20860332973379   0.0    0.0   0.0
33.4711203329414   0.0    0.0   0.0
33.73571255672637   0.0    0.0   0.0
34.00239640589432   0.0    0.0   0.0
34.271188414932546   0.0    0.0   0.0
34.542105249034876   0.0    0.0   0.0
34.815163705135   0.0    0.0   0.0
35.09038071294789   0.0    0.0   0.0
35.36777333601943   0.0    0.0   0.0
35.64735877278439   0.0    0.0   0.0
35.92915435763277   0.0    0.0   0.0
36.21317756198429   0.0    0.0   0.0
36.499445995372014   0.0    0.0   0.0
36.78797740653389   0.0    0.0   0.0
37.07878968451324   0.0    0.0   0.0
37.37190085976789   0.0    0.0   0.0
37.667329105288054   0.0    0.0   0.0
37.96509273772307   0.0    0.0   0.0
38.26521021851704   0.0    0.0   0.0
38.56770015505354   0.0    0.0   0.0
38.872581301808935   0.0    0.0   0.0
39.179872561515666   0.0    0.0   0.0
39.489592986333896   0.0    0.0   0.0
39.80176177903283   0.0    0.0   0.0
40.11639829418129   0.0    0.0   0.0
40.433522039347714   0.0    0.0   0.0
40.75315267630963   0.0    0.0   0.0
41.07531002227277   0.0    0.0   0.0
41.40001405109941   0.0    0.0   0.0
41.72728489454728   0.0    0.0   0.0
42.057142843517354   0.0    0.0   0.0
42.389608349312034   0.0    0.0   0.0
42.72470202490309   0.0    0.0   0.0
43.0624446462097   0.0    0.0   0.0
43.40285715338656   0.0    0.0   0.0
43.745960652122186   0.0    0.0   0.0
44.09177641494751   0.0    0.0   0.0
44.44032588255455   0.0    0.0   0.0
44.79163066512613   0.0    0.0   0.0
45.145712543675444   0.0    0.0   0.0
45.50259347139656   0.0    0.0   0.0
45.862295575025534   0.0    0.0   0.0
46.22484115621224   0.0    0.0   0.0
46.59025269290316   0.0    0.0   0.0
46.95855284073497   0.0    0.0   0.0
47.329764434439014   0.0    0.0   0.0
47.703910489257474   0.0    0.0   0.0
48.081014202370014   0.0    0.0   0.0
48.461098954332094   0.0    0.0   0.0
48.844188310524565   0.0    0.0   0.0
49.23030602261474   0.0    0.0   0.0
49.61947603002903   0.0    0.0   0.0
50.011722461437124   0.0    0.0   0.0
50.40706963624815   0.0    0.0   0.0
50.80554206611807   0.0    0.0   0.0
51.20716445646996   0.0    0.0   0.0
51.611961708025426   0.0    0.0   0.0
52.0199589183485   0.0    0.0   0.0
52.43118138340172   0.0    0.0   0.0
52.84565459911451   0.0    0.0   0.0
53.26340426296391   0.0    0.0   0.0
53.684456275567904   0.0    0.0   0.0
54.108836742290926   0.0    0.0   0.0
54.53657197486296   0.0    0.0   0.0
54.96768849301048   0.0    0.0   0.0
55.40221302610082   0.0    0.0   0.0
55.84017251479933   0.0    0.0   0.0
56.28159411273976   0.0    0.0   0.0
56.72650518820781   0.0    0.0   0.0
57.17493332583791   0.0    0.0   0.0
57.626906328323635   0.0    0.0   0.0
58.08245221814106   0.0    0.0   0.0
58.54159923928674   0.0    0.0   0.0
59.00437585902848   0.0    0.0   0.0
59.47081076967041   0.0    0.0   0.0
59.94093289033191   0.0    0.0   0.0
60.41477136874059   0.0    0.0   0.0
60.89235558303949   0.0    0.0   0.0
61.37371514360862   0.0    0.0   0.0
61.85887989490041   0.0    0.0   0.0
62.34787991729066   0.0    0.0   0.0
62.84074552894318   0.0    0.0   0.0
63.33750728768958   0.0    0.0   0.0
63.83819599292391   0.0    0.0   0.0
64.34284268751216   0.0    0.0   0.0
64.85147865971702   0.0    0.0   0.0
65.36413544513779   0.0    0.0   0.0
65.88084482866523   0.0    0.0   0.0
66.40163884645284   0.0    0.0   0.0
66.92654978790267   0.0    0.0   0.0
67.45561019766747   0.0    0.0   0.0
67.98885287766832   0.0    0.0   0.0
68.52631088912851   0.0    0.0   0.0
69.06801755462322   0.0    0.0   0.0
69.61400646014567   0.0    0.0   0.0
70.16431145718944   0.0    0.0   0.0
70.71896666484687   0.0    0.0   0.0
71.2780064719252   0.0    0.0   0.0
71.8414655390781   0.0    0.0   0.0
72.40937880095488   0.0    0.0   0.0
72.98178146836644   0.0    0.0   0.0
73.55870903046822   0.0    0.0   0.0
74.1401972569607   0.0    0.0   0.0
74.72628220030718   0.0    0.0   0.0
75.31700019796855   0.0    0.0   0.0
75.91238787465697   0.0    0.0   0.0
76.51248214460617   0.0    0.0   0.0
77.11732021386015   0.0    0.0   0.0
77.72693958258014   0.0    0.0   0.0
78.34137804736943   0.0    0.0   0.0
78.9606737036169   0.0    0.0   0.0
79.58486494785897   0.0    0.0   0.0
80.2139904801602   0.0    0.0   0.0
80.84808930651228   0.0    0.0   0.0
81.48720074125316   0.0    0.0   0.0
82.13136440950407   0.0    0.0   0.0
82.7806202496264   0.0    0.0   0.0
83.43500851569785   0.0    0.0   0.0
84.09456978000827   0.0    0.0   0.0
84.75934493557511   0.0    0.0   0.0
85.42937519867894   0.0    0.0   0.0
86.10470211141833   0.0    0.0   0.0
86.7853675442863   0.0    0.0   0.0
87.47141369876573   0.0    0.0   0.0
88.1628831099461   0.0    0.0   0.0
88.85981864916053   0.0    0.0   0.0
89.56226352664392   0.0    0.0   0.0
90.27026129421199   0.0    0.0   0.0
90.98385584796146   0.0    0.0   0.0
91.70309143099168   0.0    0.0   0.0
92.42801263614766   0.0    0.0   0.0
93.15866440878489   0.0    0.0   0.0
93.89509204955596   0.0    0.0   0.0
94.63734121721949   0.0    0.0   0.0
95.38545793146974   0.0    0.0   0.0
96.13948857579182   0.0    0.0   0.0
96.89947990033608   0.0    0.0   0.0
97.66547902481706   0.0    0.0   0.0
98.43753344143491   0.0    0.0   0.0
99.21569101781984   0.0    0.0   0.0
100.00000000000007   0.0    0.0   0.0
